"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"2043","yellow",TRUE,1.97e-11,611,457,53,0.116,0.087,"GO:0005773","CC",16,"vacuole",3,"SLC11A1,CD74,RNASET2,GRN,CP,KCNQ1,CTSA,STXBP2,LYZ,CMTM6,NCF4,CTSZ,HCK,PYCARD,MAN2B1,CTSC,UNC93B1,SLC15A3,TCIRG1,GNLY,NCF2,VAMP8,NPC2,FMOD,RAMP3,C3,CD68,CAP1,CD164,MYO7A,PLAC8,DRAM2,NCF1,LAPTM5,CTSS,MNDA,CTSB,ADRB2,RNASE2,RNASE3,FPR1,C3AR1,HPSE,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",4.4809380576631
"2044","yellow",TRUE,1.19e-06,469,457,38,0.083,0.081,"GO:0044437","CC",16,"vacuolar part",4,"CD74,RNASET2,GRN,CP,CTSA,LYZ,CMTM6,PYCARD,MAN2B1,CTSC,SLC15A3,TCIRG1,VAMP8,NPC2,FMOD,C3,CD68,CAP1,MYO7A,PLAC8,CTSS,MNDA,CTSB,RNASE2,RNASE3,FPR1,C3AR1,HPSE,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",5.04409481179636
"2045","yellow",TRUE,0.000107,162,457,19,0.042,0.117,"GO:0005775","CC",16,"vacuolar lumen",5,"CD74,RNASET2,GRN,CTSA,LYZ,PYCARD,MAN2B1,CTSC,NPC2,FMOD,C3,CAP1,PLAC8,CTSS,MNDA,CTSB,RNASE2,RNASE3,HPSE",6.73094533457724
"2046","yellow",TRUE,1.58e-13,545,457,53,0.116,0.097,"GO:0000323","CC",16,"lytic vacuole",4,"SLC11A1,CD74,RNASET2,GRN,CP,KCNQ1,CTSA,STXBP2,LYZ,CMTM6,NCF4,CTSZ,HCK,PYCARD,MAN2B1,CTSC,UNC93B1,SLC15A3,TCIRG1,GNLY,NCF2,VAMP8,NPC2,FMOD,RAMP3,C3,CD68,CAP1,CD164,MYO7A,PLAC8,DRAM2,NCF1,LAPTM5,CTSS,MNDA,CTSB,ADRB2,RNASE2,RNASE3,FPR1,C3AR1,HPSE,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",4.69353332514106
"2047","yellow",TRUE,0.0438,284,457,21,0.046,0.074,"GO:0098852","CC",16,"lytic vacuole membrane",5,"CD74,CP,CTSA,CMTM6,SLC15A3,TCIRG1,VAMP8,CD68,MYO7A,FPR1,C3AR1,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",NA
"2048","yellow",TRUE,1.58e-13,545,457,53,0.116,0.097,"GO:0005764","CC",16,"lysosome",5,"SLC11A1,CD74,RNASET2,GRN,CP,KCNQ1,CTSA,STXBP2,LYZ,CMTM6,NCF4,CTSZ,HCK,PYCARD,MAN2B1,CTSC,UNC93B1,SLC15A3,TCIRG1,GNLY,NCF2,VAMP8,NPC2,FMOD,RAMP3,C3,CD68,CAP1,CD164,MYO7A,PLAC8,DRAM2,NCF1,LAPTM5,CTSS,MNDA,CTSB,ADRB2,RNASE2,RNASE3,FPR1,C3AR1,HPSE,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",4.69353332514106
"2049","yellow",TRUE,1.12e-06,153,457,21,0.046,0.137,"GO:0005766","CC",16,"primary lysosome",6,"RNASET2,GRN,CTSA,STXBP2,LYZ,CMTM6,PYCARD,MAN2B1,CTSC,VAMP8,NPC2,C3,CD68,CAP1,PLAC8,MNDA,RNASE2,RNASE3,FPR1,C3AR1,NFAM1",8.36507585960172
"2050","yellow",TRUE,0.0438,284,457,21,0.046,0.074,"GO:0005765","CC",16,"lysosomal membrane",6,"CD74,CP,CTSA,CMTM6,SLC15A3,TCIRG1,VAMP8,CD68,MYO7A,FPR1,C3AR1,HLA-DRB1,TLR7,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,NFAM1,HLA-DMB",5.48517540157285
"2051","yellow",TRUE,9.23e-26,1694,457,126,0.276,0.074,"GO:0031410","CC",16,"cytoplasmic vesicle",3,"FGR,ITGAL,STAB1,CD4,TYROBP,ALOX5,SLC11A1,CD74,RNASET2,TNFRSF1B,GRN,MSR1,CYBA,KCNQ1,LPAR2,CTSA,CNN2,STK10,STXBP2,PTPRC,LYZ,CMTM6,NCF4,PYGL,RIN3,CTSZ,PYCARD,ATP8B4,GSDMD,MAN2B1,TGFB1,CD33,SYNGR2,CTSC,UNC93B1,TCIRG1,ARHGDIB,PTPN6,WNT5A,GNLY,NCF2,RAB32,VAMP8,NPC2,PLAU,ARHGAP9,NCKAP1L,F13A1,ABCC4,C3,FGL2,CD68,GMFG,CAP1,CHIT1,TPT1,DOCK2,CD164,TLR2,MYOF,SCAMP2,ITGAX,ARRB2,SLC2A5,CD53,FCGR2A,S100A8,PLAC8,LHFPL2,IQGAP2,FERMT3,FCGR1A,LY96,NCF1,FCER1G,ITGB2,HK3,ARPC5,CTSS,S100A11,MNDA,SYTL3,CTSB,SYK,CYBB,B2M,SNX20,LAIR1,CD300A,ADRB2,RNASE2,RNASE3,PTAFR,RNASE6,ITGAM,CD14,OSCAR,FPR1,RGS19,C3AR1,HPSE,OLR1,TBC1D10C,CD163,FZD2,SELL,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,CFD,FCGR1B,TOR4A,HLA-DRA,LILRB3,HLA-F,TMSB4X,HLA-DPB1,HLA-DPA1,HLA-B,APOC2,NFAM1,NME2,SIGLEC14,IKBKE,CYFIP1",3.71111550944419
"2052","yellow",TRUE,7.26e-31,1143,457,109,0.239,0.095,"GO:0044433","CC",16,"cytoplasmic vesicle part",4,"FGR,ITGAL,STAB1,CD4,TYROBP,ALOX5,SLC11A1,CD74,RNASET2,TNFRSF1B,GRN,MSR1,CYBA,CTSA,CNN2,STK10,PTPRC,LYZ,CMTM6,NCF4,PYGL,CTSZ,PYCARD,ATP8B4,GSDMD,MAN2B1,TGFB1,CD33,SYNGR2,CTSC,TCIRG1,PTPN6,WNT5A,GNLY,RAB32,VAMP8,NPC2,PLAU,ARHGAP9,NCKAP1L,F13A1,ABCC4,C3,FGL2,CD68,GMFG,CAP1,CHIT1,DOCK2,TLR2,SCAMP2,ITGAX,SLC2A5,CD53,FCGR2A,S100A8,PLAC8,LHFPL2,IQGAP2,FERMT3,FCGR1A,LY96,FCER1G,ITGB2,HK3,ARPC5,CTSS,S100A11,MNDA,CTSB,CYBB,B2M,SNX20,LAIR1,CD300A,ADRB2,RNASE2,RNASE3,PTAFR,ITGAM,CD14,OSCAR,FPR1,C3AR1,HPSE,OLR1,TBC1D10C,CD163,FZD2,SELL,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,CFD,FCGR1B,TOR4A,HLA-DRA,LILRB3,HLA-F,TMSB4X,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,NME2,SIGLEC14,IKBKE,CYFIP1",4.55287318945578
"2053","yellow",TRUE,8.8e-11,228,457,31,0.068,0.136,"GO:0030139","CC",16,"endocytic vesicle",4,"STAB1,SLC11A1,CD74,MSR1,CYBA,LPAR2,NCF4,UNC93B1,TCIRG1,WNT5A,GNLY,NCF2,RAB32,VAMP8,ARRB2,FCGR1A,NCF1,SYK,CYBB,B2M,CD163,FZD2,HLA-DRB1,TLR7,HLA-DQA1,FCGR1B,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",5.43722100845081
"2054","yellow",TRUE,4.73e-07,80,457,16,0.035,0.2,"GO:0045335","CC",16,"phagocytic vesicle",5,"SLC11A1,CYBA,NCF4,UNC93B1,TCIRG1,GNLY,NCF2,RAB32,VAMP8,NCF1,SYK,CYBB,B2M,TLR7,HLA-F,HLA-B",6.54254473170691
"2055","yellow",TRUE,0.00238,53,457,10,0.022,0.189,"GO:0045334","CC",16,"clathrin-coated endocytic vesicle",5,"CD74,WNT5A,FCGR1A,FZD2,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,HLA-DPB1,HLA-DPA1",6.97878149848182
"2056","yellow",TRUE,0.005,207,457,19,0.042,0.092,"GO:0030135","CC",16,"coated vesicle",4,"CD4,CD74,CTSZ,CTSC,WNT5A,VAMP8,FCGR1A,B2M,ADRB2,FZD2,HLA-DRB1,HLA-DQA1,SERPINA1,FCGR1B,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",5.52089348417493
"2057","yellow",TRUE,2.78e-28,789,457,87,0.19,0.11,"GO:0099503","CC",16,"secretory vesicle",4,"FGR,ITGAL,TYROBP,ALOX5,SLC11A1,RNASET2,TNFRSF1B,GRN,CYBA,CTSA,CNN2,STK10,STXBP2,PTPRC,LYZ,CMTM6,PYGL,CTSZ,PYCARD,ATP8B4,GSDMD,MAN2B1,TGFB1,CD33,SYNGR2,CTSC,TCIRG1,PTPN6,VAMP8,NPC2,PLAU,ARHGAP9,NCKAP1L,F13A1,ABCC4,C3,FGL2,CD68,GMFG,CAP1,CHIT1,DOCK2,TLR2,ITGAX,SLC2A5,CD53,FCGR2A,S100A8,PLAC8,LHFPL2,IQGAP2,FERMT3,FCER1G,ITGB2,HK3,ARPC5,CTSS,S100A11,MNDA,SYTL3,CTSB,CYBB,B2M,LAIR1,CD300A,RNASE2,RNASE3,PTAFR,ITGAM,CD14,OSCAR,FPR1,C3AR1,HPSE,OLR1,TBC1D10C,SELL,SERPINA1,CFD,TOR4A,LILRB3,TMSB4X,HLA-B,NFAM1,NME2,SIGLEC14,CYFIP1",NA
"2058","yellow",TRUE,2.28e-30,706,457,85,0.186,0.12,"GO:0030141","CC",16,"secretory granule",5,"FGR,ITGAL,TYROBP,ALOX5,SLC11A1,RNASET2,TNFRSF1B,GRN,CYBA,CTSA,CNN2,STK10,STXBP2,PTPRC,LYZ,CMTM6,PYGL,CTSZ,PYCARD,ATP8B4,GSDMD,MAN2B1,TGFB1,CD33,CTSC,TCIRG1,PTPN6,VAMP8,NPC2,PLAU,ARHGAP9,NCKAP1L,F13A1,ABCC4,C3,FGL2,CD68,GMFG,CAP1,CHIT1,DOCK2,TLR2,ITGAX,SLC2A5,CD53,FCGR2A,S100A8,PLAC8,LHFPL2,IQGAP2,FERMT3,FCER1G,ITGB2,HK3,ARPC5,CTSS,S100A11,MNDA,CTSB,CYBB,B2M,LAIR1,CD300A,RNASE2,RNASE3,PTAFR,ITGAM,CD14,OSCAR,FPR1,C3AR1,HPSE,OLR1,TBC1D10C,SELL,SERPINA1,CFD,TOR4A,LILRB3,TMSB4X,HLA-B,NFAM1,NME2,SIGLEC14,CYFIP1",5.21340878442696
"2059","yellow",TRUE,1.83e-07,184,457,24,0.053,0.13,"GO:0101002","CC",16,"ficolin-1-rich granule",6,"ALOX5,SLC11A1,PYGL,CTSZ,GSDMD,TCIRG1,NCKAP1L,FGL2,GMFG,ITGAX,FCER1G,ITGB2,HK3,ARPC5,CTSS,MNDA,CTSB,CD300A,FPR1,TBC1D10C,SERPINA1,CFD,NME2,SIGLEC14",NA
"2060","yellow",TRUE,1.77e-13,158,457,29,0.063,0.184,"GO:0042581","CC",16,"specific granule",6,"ITGAL,TNFRSF1B,CYBA,CNN2,STK10,STXBP2,LYZ,CMTM6,CTSZ,ATP8B4,GSDMD,CD33,PTPN6,VAMP8,PLAU,CHIT1,DOCK2,SLC2A5,CD53,ITGB2,CYBB,B2M,LAIR1,ITGAM,OSCAR,C3AR1,HPSE,OLR1,CYFIP1",8.49860725222624
"2061","yellow",TRUE,5.98e-15,164,457,31,0.068,0.189,"GO:0070820","CC",16,"tertiary granule",6,"SLC11A1,CYBA,CNN2,STXBP2,LYZ,ATP8B4,GSDMD,CD33,TCIRG1,PTPN6,VAMP8,PLAU,NCKAP1L,CHIT1,ITGAX,CD53,FCER1G,ITGB2,CTSS,CYBB,B2M,LAIR1,CD300A,PTAFR,ITGAM,OSCAR,FPR1,OLR1,TBC1D10C,SIGLEC14,CYFIP1",9.34590511261344
"2062","yellow",TRUE,1.12e-06,153,457,21,0.046,0.137,"GO:0042582","CC",16,"azurophil granule",6,"RNASET2,GRN,CTSA,STXBP2,LYZ,CMTM6,PYCARD,MAN2B1,CTSC,VAMP8,NPC2,C3,CD68,CAP1,PLAC8,MNDA,RNASE2,RNASE3,FPR1,C3AR1,NFAM1",8.36507585960172
"2063","yellow",TRUE,0.000195,2095,457,93,0.204,0.044,"GO:0031090","CC",16,"organelle membrane",1,"ITGAL,STAB1,CD4,TYROBP,ALOX5,SLC11A1,CD74,TNFRSF1B,MSR1,CP,CYBA,CASP8,CTSA,YBX1,STK10,ST6GAL1,PTPRC,DTX2,CMTM6,CYTH4,TSPO,NCF4,CTSZ,ATP8B4,BMF,CD33,SYNGR2,CTSC,UNC93B1,SLC15A3,TCIRG1,DSE,ST8SIA4,WNT5A,PLA2G4A,RAB32,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,ALOX5AP,TLR2,MYO7A,SCAMP2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCGR1A,ACSL1,LY96,FCER1G,ITGB2,RNF123,CYBB,B2M,SNX20,LAIR1,CD300A,TMC8,ADRB2,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,UCP2,B3GNT5,CD163,FZD2,SELL,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,FCGR1B,HLA-DOA,HLA-DMA,HLA-DRA,LILRB3,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,HLA-DMB,SIGLEC14,IKBKE",2.67113330522749
"2064","yellow",TRUE,2.75e-09,1478,457,85,0.186,0.058,"GO:0098588","CC",16,"bounding membrane of organelle",2,"ITGAL,STAB1,CD4,TYROBP,SLC11A1,CD74,TNFRSF1B,MSR1,CP,CYBA,CASP8,CTSA,STK10,ST6GAL1,PTPRC,CMTM6,CYTH4,TSPO,NCF4,CTSZ,ATP8B4,BMF,CD33,SYNGR2,CTSC,UNC93B1,SLC15A3,TCIRG1,DSE,ST8SIA4,WNT5A,RAB32,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,TLR2,MYO7A,SCAMP2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCGR1A,ACSL1,LY96,FCER1G,ITGB2,CYBB,B2M,SNX20,LAIR1,CD300A,ADRB2,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,B3GNT5,CD163,FZD2,SELL,HLA-DRB1,TLR7,HLA-DQA1,SERPINA1,FCGR1B,HLA-DOA,HLA-DMA,HLA-DRA,LILRB3,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,HLA-DMB,SIGLEC14,IKBKE",2.95120015241941
"2065","yellow",TRUE,1.85e-17,550,457,59,0.129,0.107,"GO:0012506","CC",16,"vesicle membrane",2,"ITGAL,STAB1,CD4,TYROBP,SLC11A1,CD74,TNFRSF1B,MSR1,CYBA,STK10,PTPRC,CMTM6,ATP8B4,CD33,SYNGR2,TCIRG1,WNT5A,RAB32,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,TLR2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCGR1A,FCER1G,ITGB2,CYBB,B2M,LAIR1,CD300A,ADRB2,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,CD163,FZD2,SELL,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,LILRB3,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,SIGLEC14",4.77119413411006
"2066","yellow",TRUE,5.61e-18,537,457,59,0.129,0.11,"GO:0030659","CC",16,"cytoplasmic vesicle membrane",3,"ITGAL,STAB1,CD4,TYROBP,SLC11A1,CD74,TNFRSF1B,MSR1,CYBA,STK10,PTPRC,CMTM6,ATP8B4,CD33,SYNGR2,TCIRG1,WNT5A,RAB32,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,TLR2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCGR1A,FCER1G,ITGB2,CYBB,B2M,LAIR1,CD300A,ADRB2,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,CD163,FZD2,SELL,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,LILRB3,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,SIGLEC14",4.8097277981123
"2067","yellow",TRUE,0.00183,140,457,16,0.035,0.114,"GO:0030662","CC",16,"coated vesicle membrane",4,"CD4,CD74,WNT5A,VAMP8,FCGR1A,B2M,ADRB2,FZD2,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",5.98437298734372
"2068","yellow",TRUE,9.75e-09,120,457,21,0.046,0.175,"GO:0030666","CC",16,"endocytic vesicle membrane",4,"STAB1,SLC11A1,CD74,MSR1,CYBA,TCIRG1,WNT5A,VAMP8,FCGR1A,CYBB,B2M,CD163,FZD2,HLA-DRB1,HLA-DQA1,FCGR1B,HLA-DRA,HLA-F,HLA-DPB1,HLA-DPA1,HLA-B",5.97860928262697
"2069","yellow",TRUE,0.00833,36,457,8,0.018,0.222,"GO:0030670","CC",16,"phagocytic vesicle membrane",5,"SLC11A1,CYBA,TCIRG1,VAMP8,CYBB,B2M,HLA-F,HLA-B",7.16737266828937
"2070","yellow",TRUE,9.1e-16,273,457,40,0.088,0.147,"GO:0030667","CC",16,"secretory granule membrane",4,"ITGAL,TYROBP,SLC11A1,TNFRSF1B,CYBA,STK10,PTPRC,CMTM6,ATP8B4,CD33,TCIRG1,VAMP8,PLAU,NCKAP1L,ABCC4,CD68,TLR2,ITGAX,SLC2A5,CD53,FCGR2A,LHFPL2,IQGAP2,FCER1G,ITGB2,CYBB,LAIR1,CD300A,PTAFR,ITGAM,CD14,FPR1,C3AR1,OLR1,TBC1D10C,SELL,LILRB3,HLA-B,NFAM1,SIGLEC14",6.67175646318691
"2071","yellow",TRUE,3.28e-07,90,457,17,0.037,0.189,"GO:0035579","CC",16,"specific granule membrane",5,"ITGAL,TNFRSF1B,CYBA,STK10,CMTM6,ATP8B4,CD33,VAMP8,PLAU,SLC2A5,CD53,ITGB2,CYBB,LAIR1,ITGAM,C3AR1,OLR1",11.1376645818415
"2072","yellow",TRUE,9.26e-09,73,457,17,0.037,0.233,"GO:0070821","CC",16,"tertiary granule membrane",5,"SLC11A1,CYBA,ATP8B4,CD33,VAMP8,PLAU,ITGAX,CD53,FCER1G,ITGB2,CYBB,LAIR1,CD300A,PTAFR,ITGAM,OLR1,SIGLEC14",10.4445174012816
"2073","yellow",TRUE,0.00784,60,457,10,0.022,0.167,"GO:0101003","CC",16,"ficolin-1-rich granule membrane",5,"SLC11A1,TCIRG1,NCKAP1L,ITGAX,FCER1G,ITGB2,CD300A,FPR1,TBC1D10C,SIGLEC14",NA
"2074","yellow",TRUE,1.55e-14,4501,457,199,0.435,0.044,"GO:0005886","CC",16,"plasma membrane",1,"FGR,ABCB4,ITGAL,SCIN,CD79B,STAB1,CD4,BTK,TYROBP,SLC11A1,CD74,TNFRSF1B,MSR1,ADAM28,LCP2,CYBA,KCNQ1,GNA15,CASP8,LPAR2,CD84,STK10,STXBP2,APBB1IP,PTPRC,MGST2,LAT2,FXYD5,GMIP,RGS1,CMTM6,BLNK,TREM2,IL12RB1,KCNK6,CYTH4,NCF4,CTSZ,HCK,MSLN,ATP8B4,BMF,GSDMD,CD37,LILRA1,RASAL3,EBI3,SLC1A5,TGFB1,CD33,TGFBR1,DOCK8,IL10RA,TCIRG1,CLEC2B,SELPLG,LY86,C7,CD86,WNT5A,GNAI2,PLEK,NCF2,VAMP8,CSF3R,KCNJ5,TGFBI,ADCY7,CCRL2,RAMP3,PLAU,NCKAP1L,BTN2A2,ABCC4,C3,VASP,HCST,CD68,RHBDF2,ATP8B3,PLVAP,IL13RA1,LYVE1,CD164,FAM129A,LCP1,GYPC,TLR2,MYOF,LPAR6,ITGAX,IGSF6,ARRB2,VAV1,SIGLEC10,SLC2A5,CD53,FCGR2A,S100A8,LHFPL2,IQGAP2,RGS10,ST14,FCGR1A,CACNA2D4,KCNK13,DISP1,LY96,SAMSN1,SLC7A7,PIK3AP1,SLC26A2,SLA,DRAM2,SUSD3,NCF1,FCER1G,ITGB2,TREML1,ASGR2,LAPTM5,ARHGAP25,PLB1,CCR1,SPRY1,SYTL3,SYK,CYBB,FOLR2,B2M,GNGT2,LAIR1,CD300A,CX3CR1,ADRB2,P2RY12,PTAFR,ITGAM,SLC16A5,CD14,FPR1,GPR34,RGS19,RASGRP4,C3AR1,CLEC7A,IL16,OLR1,GPR160,TLR10,TLR1,CMKLR1,TBC1D10C,KCNE3,CD163,IL17RA,FZD2,HCLS1,P2RY13,CSF1R,TMEM119,GPR132,ADAP2,LPAR5,APOBR,EVI2B,BTN3A2,LILRB4,TLR5,CARD9,SELL,HLA-DRB1,TLR7,HLA-DQA1,CASP4,SPN,PLCG2,FCGR1B,CSF2RA,TGM2,FCGR3A,HLA-DOA,HLA-DMA,HLA-DRA,AIF1,LILRB3,HLA-F,IGHG1,HLA-DPB1,HLA-DPA1,HLA-B,NFAM1,LILRA2,CD302,HLA-DMB,ECSCR,LYN,SIGLEC14,ADORA3",2.11257003817652
"2075","yellow",TRUE,1.6e-12,2227,457,120,0.263,0.054,"GO:0044459","CC",16,"plasma membrane part",2,"FGR,ABCB4,ITGAL,CD79B,STAB1,CD4,BTK,TYROBP,SLC11A1,CD74,TNFRSF1B,MSR1,LCP2,CYBA,KCNQ1,GNA15,CASP8,LPAR2,CD84,PTPRC,FXYD5,RGS1,IL12RB1,KCNK6,NCF4,HCK,CD37,RASAL3,SLC1A5,CD33,TGFBR1,DOCK8,TCIRG1,CLEC2B,SELPLG,C7,GNAI2,PLEK,NCF2,CSF3R,KCNJ5,CCRL2,RAMP3,NCKAP1L,ABCC4,PLVAP,IL13RA1,LYVE1,CD164,GYPC,TLR2,MYOF,LPAR6,ITGAX,IGSF6,SLC2A5,CD53,ST14,CACNA2D4,KCNK13,DISP1,LY96,SLC7A7,SLC26A2,SLA,DRAM2,NCF1,FCER1G,ITGB2,LAPTM5,ARHGAP25,CCR1,SYK,CYBB,FOLR2,B2M,GNGT2,CX3CR1,ADRB2,P2RY12,PTAFR,ITGAM,SLC16A5,CD14,FPR1,GPR34,RGS19,C3AR1,OLR1,TLR10,TLR1,CMKLR1,TBC1D10C,KCNE3,CD163,IL17RA,P2RY13,CSF1R,EVI2B,SELL,HLA-DRB1,HLA-DQA1,SPN,CSF2RA,TGM2,FCGR3A,HLA-DOA,HLA-DMA,HLA-DRA,AIF1,LILRB3,IGHG1,HLA-DPB1,HLA-DPA1,HLA-B,LILRA2,CD302,HLA-DMB,LYN,ADORA3",2.87227165098927
"2076","yellow",TRUE,3.48e-09,1565,457,88,0.193,0.056,"GO:0031226","CC",16,"intrinsic component of plasma membrane",3,"ABCB4,ITGAL,CD79B,STAB1,CD4,TYROBP,SLC11A1,TNFRSF1B,MSR1,CYBA,KCNQ1,LPAR2,CD84,PTPRC,FXYD5,IL12RB1,KCNK6,NCF4,CD37,RASAL3,SLC1A5,CD33,TGFBR1,TCIRG1,CLEC2B,SELPLG,C7,NCF2,CSF3R,KCNJ5,CCRL2,RAMP3,NCKAP1L,ABCC4,IL13RA1,LYVE1,CD164,GYPC,TLR2,LPAR6,ITGAX,IGSF6,SLC2A5,CD53,ST14,KCNK13,LY96,SLC7A7,SLC26A2,NCF1,FCER1G,ITGB2,LAPTM5,CCR1,CYBB,FOLR2,CX3CR1,ADRB2,P2RY12,PTAFR,ITGAM,SLC16A5,CD14,FPR1,GPR34,C3AR1,OLR1,TLR10,TLR1,CMKLR1,KCNE3,CD163,IL17RA,P2RY13,CSF1R,EVI2B,SELL,HLA-DQA1,SPN,CSF2RA,TGM2,HLA-DRA,LILRB3,HLA-DPA1,HLA-B,LILRA2,CD302,ADORA3",3.59121830809547
"2077","yellow",TRUE,2.96e-08,1491,457,83,0.182,0.056,"GO:0005887","CC",16,"integral component of plasma membrane",4,"ABCB4,ITGAL,CD79B,STAB1,CD4,TYROBP,SLC11A1,TNFRSF1B,MSR1,CYBA,KCNQ1,LPAR2,CD84,PTPRC,FXYD5,IL12RB1,KCNK6,NCF4,CD37,SLC1A5,CD33,TGFBR1,TCIRG1,CLEC2B,SELPLG,C7,NCF2,CSF3R,KCNJ5,CCRL2,RAMP3,NCKAP1L,ABCC4,IL13RA1,LYVE1,CD164,GYPC,TLR2,LPAR6,ITGAX,IGSF6,SLC2A5,CD53,ST14,KCNK13,SLC7A7,SLC26A2,NCF1,FCER1G,ITGB2,LAPTM5,CCR1,CYBB,CX3CR1,ADRB2,P2RY12,PTAFR,ITGAM,SLC16A5,FPR1,GPR34,C3AR1,OLR1,TLR10,TLR1,CMKLR1,KCNE3,CD163,IL17RA,P2RY13,CSF1R,EVI2B,SELL,HLA-DQA1,SPN,CSF2RA,HLA-DRA,LILRB3,HLA-DPA1,HLA-B,LILRA2,CD302,ADORA3",3.63658245758162
"2078","yellow",TRUE,2.55e-09,439,457,41,0.09,0.093,"GO:0098797","CC",16,"plasma membrane protein complex",3,"ITGAL,CD79B,CD4,CD74,CYBA,KCNQ1,GNA15,CASP8,IL12RB1,KCNK6,NCF4,TGFBR1,C7,GNAI2,NCF2,KCNJ5,RAMP3,IL13RA1,TLR2,ITGAX,CACNA2D4,NCF1,FCER1G,ITGB2,SYK,CYBB,B2M,GNGT2,ITGAM,RGS19,TLR1,KCNE3,HLA-DRB1,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,HLA-B,HLA-DMB",4.68246601850137
"2079","yellow",TRUE,8.78e-10,15,457,10,0.022,0.667,"GO:0042611","CC",16,"MHC protein complex",4,"CD74,HLA-DRB1,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,HLA-B,HLA-DMB",7.58231652035208
"2080","yellow",TRUE,2.68e-09,12,457,9,0.02,0.75,"GO:0042613","CC",16,"MHC class II protein complex",5,"CD74,HLA-DRB1,HLA-DQA1,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1,HLA-DMB",8.09314214411807
"2081","yellow",TRUE,0.00168,8,457,5,0.011,0.625,"GO:0043020","CC",16,"NADPH oxidase complex",4,"CYBA,NCF4,NCF2,NCF1,CYBB",8.57271522437996
"2082","yellow",TRUE,3.63e-14,334,457,42,0.092,0.126,"GO:0031983","CC",16,"vesicle lumen",1,"FGR,ALOX5,RNASET2,GRN,CTSA,CNN2,LYZ,PYGL,CTSZ,PYCARD,GSDMD,MAN2B1,TGFB1,CTSC,PTPN6,GNLY,NPC2,ARHGAP9,F13A1,C3,GMFG,CAP1,CHIT1,DOCK2,S100A8,PLAC8,FERMT3,HK3,ARPC5,S100A11,MNDA,B2M,RNASE2,RNASE3,OSCAR,HPSE,SERPINA1,CFD,TOR4A,TMSB4X,NME2,CYFIP1",6.67175646318691
